id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
175407,121077,96938,9410,473763,Shipped,2021-07-12 23:34:28.000000 UTC,2021-07-15 22:16:00.000000 UTC,,,3.9900000095367432
57201,39430,31703,12667,154629,Cancelled,2025-06-21 05:19:40.000000 UTC,,,,4.0
21318,14709,11871,12667,57676,Complete,2024-10-05 01:57:34.000000 UTC,2024-10-07 22:46:00.000000 UTC,2024-10-09 07:24:00.000000 UTC,,4.0
143786,99190,79387,12667,388550,Complete,2022-05-03 11:00:57.000000 UTC,2022-05-02 06:44:00.000000 UTC,2022-05-06 17:49:00.000000 UTC,,4.0
164428,113429,90825,12667,444260,Complete,2023-09-22 15:55:53.000000 UTC,2023-09-22 04:41:00.000000 UTC,2023-09-22 05:46:00.000000 UTC,,4.0
75407,52006,41745,12667,203690,Processing,2024-04-09 04:09:19.000000 UTC,,,,4.0
94291,65000,52091,12667,254716,Processing,2023-01-14 13:44:50.000000 UTC,,,,4.0
177260,122377,97962,12667,478804,Processing,2025-05-28 06:54:21.000000 UTC,,,,4.0
3336,2306,1867,12667,9058,Shipped,2024-08-30 06:00:52.000000 UTC,2024-08-30 16:05:00.000000 UTC,,,4.0
71143,49068,39379,12667,192124,Shipped,2025-06-20 11:46:30.000000 UTC,2025-06-21 19:06:00.000000 UTC,,,4.0
49370,34022,27337,13614,133559,Cancelled,2022-05-13 09:10:10.000000 UTC,,,,4.0100002288818359
68302,47101,37826,15253,184505,Cancelled,2023-02-04 01:32:21.000000 UTC,,,,4.0100002288818359
85607,58988,47317,13614,231224,Cancelled,2023-10-17 15:30:06.000000 UTC,,,,4.0100002288818359
123339,85054,68137,15253,333279,Cancelled,2024-02-13 22:44:24.000000 UTC,,,,4.0100002288818359
125343,86437,69226,15253,338718,Cancelled,2025-02-21 14:40:17.000000 UTC,,,,4.0100002288818359
80034,55114,44169,13614,216128,Complete,2024-04-17 23:41:34.000000 UTC,2024-04-17 04:09:00.000000 UTC,2024-04-21 08:04:00.000000 UTC,,4.0100002288818359
179028,123575,98876,15253,483521,Returned,2025-04-16 00:22:25.000000 UTC,2025-04-16 07:15:00.000000 UTC,2025-04-18 22:48:00.000000 UTC,2025-04-21 01:39:00.000000 UTC,4.0100002288818359
11897,8226,6690,15253,32310,Shipped,2025-06-15 03:10:49.000000 UTC,2025-06-14 03:17:00.000000 UTC,,,4.0100002288818359
39803,27421,22026,15253,107675,Shipped,2022-02-10 14:31:44.000000 UTC,2022-02-11 00:52:00.000000 UTC,,,4.0100002288818359
98813,68125,54618,15253,266963,Shipped,2021-11-01 01:04:21.000000 UTC,2021-10-30 01:53:00.000000 UTC,,,4.0100002288818359
102408,70571,56539,15253,276662,Shipped,2024-08-28 11:10:15.000000 UTC,2024-08-30 01:00:00.000000 UTC,,,4.0100002288818359
135223,93264,74677,15253,365433,Shipped,2022-01-04 01:22:48.000000 UTC,2022-01-04 16:39:00.000000 UTC,,,4.0100002288818359
159145,109841,87917,15253,429998,Shipped,2025-06-16 10:57:28.000000 UTC,2025-06-15 05:09:00.000000 UTC,,,4.0100002288818359
62380,43054,34662,28530,168538,Cancelled,2024-09-21 04:08:44.000000 UTC,,,,4.0399999618530273
104388,71924,57658,28530,281981,Complete,2024-03-07 09:55:03.000000 UTC,2024-03-08 11:02:00.000000 UTC,2024-03-11 22:11:00.000000 UTC,,4.0399999618530273
42362,29175,23430,28530,114612,Processing,2025-01-27 00:52:36.000000 UTC,,,,4.0399999618530273
142966,98609,78918,28530,386328,Shipped,2025-05-03 11:36:43.000000 UTC,2025-05-04 12:43:00.000000 UTC,,,4.0399999618530273
171894,118621,94982,28530,464306,Shipped,2024-02-03 12:00:24.000000 UTC,2024-02-05 07:06:00.000000 UTC,,,4.0399999618530273
2306,1604,1306,28344,6232,Complete,2024-02-15 23:08:41.000000 UTC,2024-02-16 09:48:00.000000 UTC,2024-02-19 03:09:00.000000 UTC,,4.0799999237060556
54674,37656,30295,28344,147877,Shipped,2025-06-10 16:40:21.000000 UTC,2025-06-08 01:12:00.000000 UTC,,,4.0799999237060556
111894,77172,61828,28344,302254,Shipped,2024-06-10 03:03:52.000000 UTC,2024-06-08 13:12:00.000000 UTC,,,4.0799999237060556
113736,78439,62864,28344,307198,Shipped,2023-01-03 15:54:59.000000 UTC,2023-01-03 19:01:00.000000 UTC,,,4.0799999237060556
141571,97647,78150,28344,382601,Shipped,2020-12-18 08:09:46.000000 UTC,2020-12-19 10:05:00.000000 UTC,,,4.0799999237060556
164107,113206,90621,28344,443390,Shipped,2023-09-30 03:06:01.000000 UTC,2023-10-01 01:59:00.000000 UTC,,,4.0799999237060556
76815,52946,42490,12628,207507,Complete,2023-06-04 05:32:11.000000 UTC,2023-06-06 16:10:00.000000 UTC,2023-06-08 02:44:00.000000 UTC,,4.0999999046325684
102582,70681,56619,12628,277126,Complete,2025-04-13 11:39:59.000000 UTC,2025-04-14 14:48:00.000000 UTC,2025-04-18 00:41:00.000000 UTC,,4.0999999046325684
142775,98472,78811,12628,385832,Complete,2025-05-14 08:39:30.000000 UTC,2025-05-16 00:45:00.000000 UTC,2025-05-19 00:44:00.000000 UTC,,4.0999999046325684
34457,23782,19150,12628,93192,Returned,2024-06-22 15:46:44.000000 UTC,2024-06-25 02:34:00.000000 UTC,2024-06-26 02:52:00.000000 UTC,2024-06-29 00:37:00.000000 UTC,4.0999999046325684
117009,80683,64652,12628,316162,Shipped,2025-06-12 08:52:09.000000 UTC,2025-06-13 02:57:00.000000 UTC,,,4.0999999046325684
69050,47624,38266,12603,186520,Complete,2025-01-02 23:29:22.000000 UTC,2025-01-04 20:44:00.000000 UTC,2025-01-09 07:45:00.000000 UTC,,4.1100001335144043
110270,76008,60899,12603,297826,Complete,2024-01-06 11:14:33.000000 UTC,2024-01-06 07:35:00.000000 UTC,2024-01-09 15:35:00.000000 UTC,,4.1100001335144043
162864,112362,89943,12603,440034,Complete,2025-06-17 13:56:59.000000 UTC,2025-06-19 02:02:00.000000 UTC,2025-06-23 02:28:00.000000 UTC,,4.1100001335144043
166298,114741,91935,12603,449298,Processing,2020-03-30 13:50:29.000000 UTC,,,,4.1100001335144043
147636,101828,81560,12603,398941,Shipped,2025-01-28 07:45:03.000000 UTC,2025-01-25 10:34:00.000000 UTC,,,4.1100001335144043
118873,81988,65688,28970,321251,Cancelled,2023-05-23 03:24:13.000000 UTC,,,,4.130000114440918
7247,5044,4064,28970,19671,Complete,2023-12-06 01:46:50.000000 UTC,2023-12-07 10:48:00.000000 UTC,2023-12-11 03:16:00.000000 UTC,,4.130000114440918
106327,73245,58732,28970,287254,Complete,2024-11-24 21:39:54.000000 UTC,2024-11-26 11:24:00.000000 UTC,2024-11-28 07:11:00.000000 UTC,,4.130000114440918
142221,98092,78518,28970,384347,Shipped,2023-06-11 08:34:16.000000 UTC,2023-06-13 19:00:00.000000 UTC,,,4.130000114440918
34103,23531,18956,13940,92254,Cancelled,2025-03-08 09:10:41.000000 UTC,,,,4.1500000953674316
34652,23919,19259,15824,93721,Cancelled,2024-07-17 23:05:31.000000 UTC,,,,4.1500000953674316
75836,52297,41967,13940,204853,Cancelled,2025-05-31 02:41:21.000000 UTC,,,,4.1500000953674316
42140,29018,23300,15824,114027,Complete,2025-04-19 22:56:26.000000 UTC,2025-04-22 13:18:00.000000 UTC,2025-04-25 23:20:00.000000 UTC,,4.1500000953674316
159099,109806,87895,15824,429876,Complete,2025-06-21 05:47:24.065803 UTC,2025-06-21 23:30:33.065803 UTC,2025-06-23 20:15:33.065803 UTC,,4.1500000953674316
72739,50146,40245,15824,196462,Processing,2023-11-13 15:03:45.000000 UTC,,,,4.1500000953674316
156153,107746,86236,13940,421954,Processing,2023-03-05 03:22:26.000000 UTC,,,,4.1500000953674316
175973,121469,97249,13940,475317,Processing,2022-01-09 06:53:45.000000 UTC,,,,4.1500000953674316
58858,40583,32671,15824,159088,Returned,2024-02-18 00:04:51.000000 UTC,2024-02-18 18:03:00.000000 UTC,2024-02-22 22:04:00.000000 UTC,2024-02-25 21:52:00.000000 UTC,4.1500000953674316
124195,85631,68585,15824,335614,Returned,2025-06-15 02:28:38.000000 UTC,2025-06-15 12:45:00.000000 UTC,2025-06-20 05:10:00.000000 UTC,2025-06-21 04:09:00.000000 UTC,4.1500000953674316
80690,55582,44550,13940,217897,Shipped,2025-06-23 10:43:25.885938 UTC,2025-06-23 21:00:41.885938 UTC,,,4.1500000953674316
97747,67405,54041,15824,264065,Shipped,2024-04-13 03:31:01.000000 UTC,2024-04-15 07:46:00.000000 UTC,,,4.1500000953674316
144284,99525,79655,13940,389877,Shipped,2023-09-04 06:44:12.000000 UTC,2023-09-05 05:16:00.000000 UTC,,,4.1500000953674316
181092,124978,99948,13940,489139,Shipped,2025-04-07 09:19:50.000000 UTC,2025-04-08 15:50:00.000000 UTC,,,4.1500000953674316
90553,62412,50038,13921,244577,Cancelled,2025-05-14 18:09:56.000000 UTC,,,,4.2100000381469727
47968,33048,26559,15757,129760,Complete,2024-05-02 21:52:17.000000 UTC,2024-05-04 13:10:00.000000 UTC,2024-05-06 23:07:00.000000 UTC,,4.2100000381469727
61726,42594,34306,13921,166774,Shipped,2024-05-06 02:02:04.000000 UTC,2024-05-03 00:20:00.000000 UTC,,,4.2100000381469727
80643,55550,44527,13921,217759,Shipped,2025-05-14 05:35:40.000000 UTC,2025-05-14 07:46:00.000000 UTC,,,4.2100000381469727
95988,66177,53055,15757,259304,Shipped,2024-11-01 09:01:09.000000 UTC,2024-10-31 00:19:00.000000 UTC,,,4.2100000381469727
39642,27305,21941,28705,107241,Cancelled,2025-06-21 00:56:34.000000 UTC,,,,4.2699999809265137
178451,123184,98585,28705,481985,Cancelled,2025-06-19 11:12:35.000000 UTC,,,,4.2699999809265137
162073,111801,89505,28705,437875,Processing,2025-01-08 06:38:29.000000 UTC,,,,4.2699999809265137
40378,27813,22337,28705,109255,Shipped,2023-07-13 00:44:13.000000 UTC,2023-07-11 05:30:00.000000 UTC,,,4.2699999809265137
79538,54782,43894,28705,214813,Shipped,2025-06-05 01:10:22.000000 UTC,2025-06-03 21:07:00.000000 UTC,,,4.2699999809265137
156744,108156,86544,28705,423543,Shipped,2022-02-13 23:27:48.000000 UTC,2022-02-12 18:04:00.000000 UTC,,,4.2699999809265137
167307,115464,92487,28705,451982,Shipped,2021-05-15 16:20:29.000000 UTC,2021-05-16 16:53:00.000000 UTC,,,4.2699999809265137
164123,113218,90633,12625,443431,Cancelled,2022-12-11 11:22:56.000000 UTC,,,,4.3299999237060556
174562,120491,96499,12625,471449,Cancelled,2021-08-03 11:00:17.000000 UTC,,,,4.3299999237060556
17787,12289,9947,12625,48208,Complete,2024-03-12 23:20:30.000000 UTC,2024-03-11 19:26:00.000000 UTC,2024-03-16 01:43:00.000000 UTC,,4.3299999237060556
60653,41830,33700,12625,163914,Complete,2025-05-31 05:24:12.000000 UTC,2025-05-27 20:32:00.000000 UTC,2025-05-31 04:45:00.000000 UTC,,4.3299999237060556
126211,87030,69695,12625,341086,Complete,2022-04-02 08:45:51.000000 UTC,2022-04-03 23:08:00.000000 UTC,2022-04-06 17:25:00.000000 UTC,,4.3299999237060556
143215,98795,79076,12625,386992,Complete,2019-07-06 03:05:24.000000 UTC,2019-07-04 12:25:00.000000 UTC,2019-07-06 01:32:00.000000 UTC,,4.3299999237060556
145423,100315,80297,12625,392922,Complete,2025-05-04 15:23:23.000000 UTC,2025-05-04 19:30:00.000000 UTC,2025-05-05 11:01:00.000000 UTC,,4.3299999237060556
99084,68306,54773,15843,267690,Cancelled,2022-03-06 11:12:29.000000 UTC,,,,4.380000114440918
125753,86719,69449,15843,339836,Cancelled,2024-08-17 12:51:03.000000 UTC,,,,4.380000114440918
133529,92058,73714,13944,360891,Cancelled,2023-10-19 10:59:32.000000 UTC,,,,4.380000114440918
139360,96130,76934,13944,376659,Cancelled,2024-04-21 12:13:35.000000 UTC,,,,4.380000114440918
18432,12754,10344,13944,49954,Complete,2019-10-16 06:42:29.000000 UTC,2019-10-17 08:43:00.000000 UTC,2019-10-20 01:15:00.000000 UTC,,4.380000114440918
25031,17252,13908,13944,67727,Complete,2025-06-16 13:32:08.000000 UTC,2025-06-18 12:32:00.000000 UTC,2025-06-23 10:33:00.000000 UTC,,4.380000114440918
76650,52835,42401,28657,207068,Complete,2023-11-07 07:36:41.000000 UTC,2023-11-05 02:09:00.000000 UTC,2023-11-08 21:29:00.000000 UTC,,4.380000114440918
129806,89473,71663,28657,350830,Complete,2025-04-21 17:40:53.000000 UTC,2025-04-22 20:20:00.000000 UTC,2025-04-26 10:40:00.000000 UTC,,4.380000114440918
51639,35559,28580,13944,139696,Processing,2025-06-12 13:22:59.000000 UTC,,,,4.380000114440918
91344,62953,50493,28657,246750,Processing,2023-08-05 01:52:11.000000 UTC,,,,4.380000114440918
117534,81047,64927,28657,317573,Processing,2025-06-01 00:14:03.000000 UTC,,,,4.380000114440918
124254,85671,68612,13944,335770,Processing,2024-12-08 09:25:56.000000 UTC,,,,4.380000114440918
162474,112086,89738,15843,438966,Processing,2021-03-19 00:51:57.000000 UTC,,,,4.380000114440918
13214,9120,7411,28657,35866,Returned,2024-07-22 12:06:53.000000 UTC,2024-07-19 21:00:00.000000 UTC,2024-07-24 13:37:00.000000 UTC,2024-07-26 08:42:00.000000 UTC,4.380000114440918
34416,23752,19127,15843,93079,Returned,2024-08-06 14:46:00.000000 UTC,2024-08-05 04:52:00.000000 UTC,2024-08-08 11:36:00.000000 UTC,2024-08-08 22:01:00.000000 UTC,4.380000114440918
62567,43185,34757,28657,169040,Shipped,2019-11-12 15:37:26.000000 UTC,2019-11-14 18:12:00.000000 UTC,,,4.380000114440918
68611,47319,38017,28657,185326,Shipped,2023-11-01 05:08:22.000000 UTC,2023-10-30 17:54:00.000000 UTC,,,4.380000114440918
93230,64270,51526,28657,251857,Shipped,2025-01-13 15:58:47.000000 UTC,2025-01-13 05:46:00.000000 UTC,,,4.380000114440918
106082,73094,58621,15843,286569,Shipped,2021-06-17 21:39:06.000000 UTC,2021-06-16 17:10:00.000000 UTC,,,4.380000114440918
82959,57129,45804,28544,224042,Cancelled,2025-06-01 09:19:08.000000 UTC,,,,4.4899997711181641
39407,27150,21812,28544,106604,Complete,2021-09-02 04:59:27.000000 UTC,2021-08-31 18:00:00.000000 UTC,2021-09-01 00:23:00.000000 UTC,,4.4899997711181641
75470,52050,41785,28544,203867,Complete,2024-06-30 06:32:39.000000 UTC,2024-06-28 09:37:00.000000 UTC,2024-07-03 09:13:00.000000 UTC,,4.4899997711181641
177712,122687,98219,28544,480046,Complete,2024-10-10 14:01:25.000000 UTC,2024-10-12 20:40:00.000000 UTC,2024-10-15 00:17:00.000000 UTC,,4.4899997711181641
88822,61228,49056,28544,239916,Processing,2022-06-13 12:27:32.000000 UTC,,,,4.4899997711181641
96860,66800,53555,28544,261660,Returned,2025-05-24 09:33:48.000000 UTC,2025-05-25 01:54:00.000000 UTC,2025-05-26 08:41:00.000000 UTC,2025-05-26 15:16:00.000000 UTC,4.4899997711181641
176917,122134,97776,28544,477870,Returned,2025-01-03 10:06:58.000000 UTC,2025-01-03 07:40:00.000000 UTC,2025-01-06 10:58:00.000000 UTC,2025-01-07 22:52:00.000000 UTC,4.4899997711181641
180417,124538,99598,28544,487290,Returned,2022-09-17 07:15:54.000000 UTC,2022-09-16 05:52:00.000000 UTC,2022-09-17 14:14:00.000000 UTC,2022-09-18 03:16:00.000000 UTC,4.4899997711181641
20267,13962,11282,28370,54846,Cancelled,2025-01-24 07:02:58.000000 UTC,,,,4.5
25904,17886,14400,25265,70084,Cancelled,2025-01-14 00:08:02.000000 UTC,,,,4.5
40694,28032,22514,24922,110114,Cancelled,2020-12-27 08:30:36.000000 UTC,,,,4.5
52648,36259,29159,25265,142396,Cancelled,2023-07-15 08:57:26.000000 UTC,,,,4.5
157465,108661,86981,25265,425469,Cancelled,2024-10-14 07:20:58.000000 UTC,,,,4.5
180834,124817,99805,25265,488416,Cancelled,2024-02-03 14:51:27.000000 UTC,,,,4.5
87556,60368,48383,25265,236486,Complete,2024-08-29 03:54:30.000000 UTC,2024-08-28 06:29:00.000000 UTC,2024-08-29 19:37:00.000000 UTC,,4.5
181016,124929,99913,24922,488930,Complete,2023-10-06 23:56:33.000000 UTC,2023-10-04 05:01:00.000000 UTC,2023-10-06 20:55:00.000000 UTC,,4.5
5947,4144,3314,25265,16164,Processing,2025-01-20 17:10:11.000000 UTC,,,,4.5
123388,85084,68154,24922,333429,Processing,2024-09-19 12:35:54.000000 UTC,,,,4.5
176245,121653,97388,25265,476075,Processing,2023-08-17 00:39:55.000000 UTC,,,,4.5
70123,48376,38839,24922,189403,Returned,2024-03-24 02:59:28.000000 UTC,2024-03-23 19:33:00.000000 UTC,2024-03-25 13:48:00.000000 UTC,2024-03-27 10:06:00.000000 UTC,4.5
79414,54702,43835,25265,214480,Returned,2025-06-22 10:41:31.048626 UTC,2025-06-23 06:39:32.048626 UTC,2025-06-27 17:02:32.048626 UTC,2025-06-29 19:54:32.048626 UTC,4.5
179558,123926,99149,24922,484950,Returned,2025-05-20 23:16:06.000000 UTC,2025-05-22 20:09:00.000000 UTC,2025-05-24 09:05:00.000000 UTC,2025-05-24 22:40:00.000000 UTC,4.5
14408,9971,8114,24922,39086,Shipped,2024-01-13 15:03:13.000000 UTC,2024-01-15 08:54:00.000000 UTC,,,4.5
69626,48034,38576,25265,188086,Shipped,2022-11-06 06:00:29.000000 UTC,2022-11-06 05:35:00.000000 UTC,,,4.5
90847,62612,50201,24922,245362,Shipped,2020-11-28 00:29:35.000000 UTC,2020-11-29 17:04:00.000000 UTC,,,4.5
139083,95945,76796,24922,375915,Shipped,2024-11-28 04:54:35.000000 UTC,2024-11-30 22:29:00.000000 UTC,,,4.5
175987,121478,97254,24922,475354,Shipped,2022-01-05 04:05:12.000000 UTC,2022-01-07 13:12:00.000000 UTC,,,4.5
32676,22541,18151,13706,88405,Cancelled,2023-07-14 09:43:21.000000 UTC,,,,4.5799999237060556
86437,59595,47784,15432,233514,Cancelled,2022-05-15 07:27:03.000000 UTC,,,,4.5799999237060556
172466,119021,95315,15432,465859,Cancelled,2025-06-01 12:04:34.000000 UTC,,,,4.5799999237060556
34520,23830,19188,13706,93372,Complete,2021-12-15 00:50:41.000000 UTC,2021-12-16 22:16:00.000000 UTC,2021-12-19 23:28:00.000000 UTC,,4.5799999237060556
112250,77421,62045,15432,303219,Complete,2023-11-28 23:16:25.000000 UTC,2023-11-30 19:59:00.000000 UTC,2023-12-01 04:22:00.000000 UTC,,4.5799999237060556
125995,86887,69575,15432,340480,Complete,2021-11-25 15:24:33.000000 UTC,2021-11-25 13:16:00.000000 UTC,2021-11-30 09:33:00.000000 UTC,,4.5799999237060556
162709,112252,89867,13706,439605,Complete,2023-11-30 09:31:46.000000 UTC,2023-12-02 10:03:00.000000 UTC,2023-12-06 08:29:00.000000 UTC,,4.5799999237060556
1682,1153,927,13706,4589,Processing,2022-06-15 22:18:53.000000 UTC,,,,4.5799999237060556
13915,9632,7838,13706,37756,Processing,2025-06-21 09:36:19.700897 UTC,,,,4.5799999237060556
65048,44891,36089,13706,175772,Processing,2024-09-23 15:43:04.000000 UTC,,,,4.5799999237060556
132530,91374,73167,15432,358221,Processing,2024-02-13 08:07:01.000000 UTC,,,,4.5799999237060556
170185,117451,94075,13706,459688,Processing,2025-05-30 06:23:36.000000 UTC,,,,4.5799999237060556
143876,99254,79435,13706,388789,Returned,2024-06-05 10:50:27.000000 UTC,2024-06-04 15:08:00.000000 UTC,2024-06-09 11:27:00.000000 UTC,2024-06-12 04:57:00.000000 UTC,4.5799999237060556
174915,120736,96686,15432,472406,Returned,2024-12-31 05:13:39.000000 UTC,2025-01-01 02:17:00.000000 UTC,2025-01-01 22:54:00.000000 UTC,2025-01-04 07:59:00.000000 UTC,4.5799999237060556
19590,13518,10926,13706,53052,Shipped,2025-04-01 08:39:21.000000 UTC,2025-04-03 05:23:00.000000 UTC,,,4.5799999237060556
23867,16446,13247,13706,64548,Shipped,2025-05-12 07:33:33.000000 UTC,2025-05-14 13:06:00.000000 UTC,,,4.5799999237060556
134190,92544,74108,15432,362669,Shipped,2021-12-26 13:01:14.000000 UTC,2021-12-26 22:09:00.000000 UTC,,,4.5799999237060556
173739,119897,96026,28892,469220,Cancelled,2024-09-16 23:17:04.000000 UTC,,,,4.630000114440918
71753,49486,39720,28892,193764,Complete,2023-08-21 00:54:29.000000 UTC,2023-08-22 05:54:00.000000 UTC,2023-08-26 08:52:00.000000 UTC,,4.630000114440918
84470,58185,46690,28892,228177,Complete,2021-04-25 10:04:55.000000 UTC,2021-04-26 23:07:00.000000 UTC,2021-04-28 19:11:00.000000 UTC,,4.630000114440918
145529,100392,80349,28892,393215,Complete,2025-05-23 06:57:43.000000 UTC,2025-05-26 04:43:00.000000 UTC,2025-05-26 06:29:00.000000 UTC,,4.630000114440918
159648,110172,88201,28892,431362,Complete,2024-10-19 09:05:25.000000 UTC,2024-10-18 05:22:00.000000 UTC,2024-10-18 16:15:00.000000 UTC,,4.630000114440918
12074,8335,6781,28892,32775,Processing,2024-05-28 03:55:17.000000 UTC,,,,4.630000114440918
105415,72640,58229,28892,284772,Processing,2025-04-27 08:30:23.000000 UTC,,,,4.630000114440918
61450,42404,34155,28892,166045,Returned,2023-05-30 03:01:28.000000 UTC,2023-06-01 06:08:00.000000 UTC,2023-06-01 21:42:00.000000 UTC,2023-06-03 06:42:00.000000 UTC,4.630000114440918
102748,70794,56712,28892,277566,Returned,2025-05-22 22:52:11.000000 UTC,2025-05-23 02:41:00.000000 UTC,2025-05-26 20:02:00.000000 UTC,2025-05-29 00:57:00.000000 UTC,4.630000114440918
35842,24733,19888,14064,96946,Cancelled,2023-07-04 11:58:10.000000 UTC,,,,4.679999828338623
91269,62898,50450,14064,246534,Cancelled,2022-09-02 12:12:29.000000 UTC,,,,4.679999828338623
164033,113151,90580,14064,443188,Cancelled,2024-01-25 15:56:18.000000 UTC,,,,4.679999828338623
92714,63909,51239,14064,250443,Complete,2024-08-18 16:02:19.000000 UTC,2024-08-21 14:56:00.000000 UTC,2024-08-22 16:00:00.000000 UTC,,4.679999828338623
104826,72228,57892,14064,283181,Complete,2022-10-29 23:44:30.000000 UTC,2022-11-01 17:21:00.000000 UTC,2022-11-01 20:36:00.000000 UTC,,4.679999828338623
170821,117905,94453,14064,461410,Complete,2025-02-11 06:39:50.000000 UTC,2025-02-14 03:37:00.000000 UTC,2025-02-18 22:21:00.000000 UTC,,4.679999828338623
122817,84685,67846,14064,331875,Shipped,2024-08-30 00:33:00.000000 UTC,2024-08-30 00:17:00.000000 UTC,,,4.679999828338623
163331,112669,90196,14064,441297,Shipped,2024-06-02 11:38:03.000000 UTC,2024-06-01 03:07:00.000000 UTC,,,4.679999828338623
4568,3172,2572,13862,12455,Cancelled,2025-06-20 22:03:20.499465 UTC,,,,4.7300000190734863
165322,114058,91342,15692,446675,Cancelled,2025-04-13 09:57:38.000000 UTC,,,,4.7300000190734863
7033,4893,3935,13862,19110,Complete,2022-05-11 23:55:23.000000 UTC,2022-05-09 19:29:00.000000 UTC,2022-05-14 09:29:00.000000 UTC,,4.7300000190734863
43389,29869,24003,13862,117388,Complete,2024-04-04 02:24:08.000000 UTC,2024-04-04 13:54:00.000000 UTC,2024-04-06 17:52:00.000000 UTC,,4.7300000190734863
63288,43684,35152,15692,170983,Complete,2021-08-26 09:24:17.000000 UTC,2021-08-28 10:53:00.000000 UTC,2021-08-30 15:26:00.000000 UTC,,4.7300000190734863
103424,71270,57102,15692,279378,Complete,2025-06-02 05:37:47.000000 UTC,2025-05-30 13:31:00.000000 UTC,2025-06-01 00:56:00.000000 UTC,,4.7300000190734863
124799,86063,68930,15692,337240,Complete,2025-06-23 05:19:12.000000 UTC,2025-06-22 05:12:00.000000 UTC,2025-06-26 23:41:00.000000 UTC,,4.7300000190734863
11172,7727,6302,15692,30351,Processing,2024-09-21 10:34:38.000000 UTC,,,,4.7300000190734863
41601,28645,23007,15692,112564,Processing,2025-05-26 04:36:49.000000 UTC,,,,4.7300000190734863
112276,77433,62053,13862,303294,Processing,2023-11-13 08:48:52.000000 UTC,,,,4.7300000190734863
171103,118094,94584,13862,462170,Processing,2024-06-04 23:22:28.000000 UTC,,,,4.7300000190734863
1061,720,563,13862,2910,Returned,2023-11-30 08:02:19.000000 UTC,2023-11-26 21:34:00.000000 UTC,2023-11-30 13:39:00.000000 UTC,2023-12-02 23:02:00.000000 UTC,4.7300000190734863
134902,93032,74502,13862,364568,Returned,2025-04-02 04:20:45.000000 UTC,2025-04-02 23:32:00.000000 UTC,2025-04-06 07:31:00.000000 UTC,2025-04-09 03:58:00.000000 UTC,4.7300000190734863
34774,24007,19324,15692,94059,Shipped,2021-02-11 11:30:21.000000 UTC,2021-02-13 21:25:00.000000 UTC,,,4.7300000190734863
105395,72626,58219,15692,284721,Shipped,2021-01-25 11:14:33.000000 UTC,2021-01-26 23:38:00.000000 UTC,,,4.7300000190734863
173342,119623,95811,13862,468187,Shipped,2022-12-12 10:32:31.000000 UTC,2022-12-12 22:32:00.000000 UTC,,,4.7300000190734863
173445,119693,95856,15692,468451,Shipped,2024-07-13 16:43:45.000000 UTC,2024-07-16 10:31:00.000000 UTC,,,4.7300000190734863
2568,1783,1452,28826,6964,Cancelled,2025-04-22 13:54:38.000000 UTC,,,,4.7399997711181641
29921,20643,16610,28826,80938,Cancelled,2021-07-25 02:04:02.000000 UTC,,,,4.7399997711181641
93734,64618,51786,28826,253217,Cancelled,2024-04-08 15:58:10.000000 UTC,,,,4.7399997711181641
122766,84648,67811,28826,331741,Cancelled,2024-09-30 05:40:36.000000 UTC,,,,4.7399997711181641
40066,27595,22166,28826,108394,Complete,2022-05-14 22:32:47.000000 UTC,2022-05-17 08:54:00.000000 UTC,2022-05-20 03:22:00.000000 UTC,,4.7399997711181641
136636,94268,75463,28826,369302,Returned,2025-01-16 14:46:03.000000 UTC,2025-01-18 07:10:00.000000 UTC,2025-01-21 08:19:00.000000 UTC,2025-01-21 13:16:00.000000 UTC,4.7399997711181641
130122,89683,71848,28384,351695,Cancelled,2025-04-24 04:35:08.000000 UTC,,,,4.8400001525878906
59003,40687,32762,28384,159484,Complete,2023-12-28 05:25:14.000000 UTC,2023-12-26 17:21:00.000000 UTC,2023-12-30 21:30:00.000000 UTC,,4.8400001525878906
139718,96383,77140,28384,377648,Processing,2024-03-22 22:24:16.000000 UTC,,,,4.8400001525878906
9547,6622,5349,28384,25896,Shipped,2024-04-15 13:41:21.000000 UTC,2024-04-14 00:34:00.000000 UTC,,,4.8400001525878906
37455,25822,20764,28384,101289,Shipped,2022-09-05 09:50:36.000000 UTC,2022-09-04 08:04:00.000000 UTC,,,4.8400001525878906
121476,83769,67124,28384,328248,Shipped,2023-09-21 02:29:06.000000 UTC,2023-09-22 18:42:00.000000 UTC,,,4.8400001525878906
19618,13536,10936,9031,53125,Cancelled,2025-01-05 10:36:09.000000 UTC,,,,4.8499999046325684
44338,30533,24502,9202,120000,Cancelled,2025-06-13 14:33:39.000000 UTC,,,,4.8499999046325684
79978,55073,44131,9031,215984,Cancelled,2025-06-18 05:20:54.000000 UTC,,,,4.8499999046325684
32367,22337,17990,9031,87586,Processing,2022-09-02 04:44:09.000000 UTC,,,,4.8499999046325684
134319,92631,74178,9202,363013,Processing,2024-08-07 01:43:48.000000 UTC,,,,4.8499999046325684
168805,116528,93329,9031,456023,Processing,2025-03-05 02:20:33.000000 UTC,,,,4.8499999046325684
